source label,source,target label,target,weight
"Peters, Samuel T.",103,"Smith, Charles Stewart",123,2
"Ream, Norman B.",105,"Smith, Charles Stewart",123,2
"Reid, Daniel G.",106,"Smith, Charles Stewart",123,1
"Riker, John Lawrence",108,"Smith, Charles Stewart",123,1
"Roberts, Marshall O.",109,"Smith, Charles Stewart",123,1
"Rockefeller, William Avery Jr.",110,"Smith, Charles Stewart",123,2
"Roebling, Ferdinand W.",111,"Smith, Charles Stewart",123,1
"Roloson, Robert W.",112,"Smith, Charles Stewart",123,2
"Ruppert, Jacob",113,"Smith, Charles Stewart",123,1
"Ryerson, Martin A.",114,"Smith, Charles Stewart",123,2
"Sabin, Charles H.",115,"Smith, Charles Stewart",123,2
"Schiff, Jacob Henry",117,"Smith, Charles Stewart",123,1
"Schwab, Charles M.",118,"Smith, Charles Stewart",123,1
"Seligman, Henry",119,"Smith, Charles Stewart",123,1
"Seligman, Isaac Newton",120,"Smith, Charles Stewart",123,2
"Shepherd, James G.",121,"Smith, Charles Stewart",123,1
"Sloane, William Douglas",122,"Smith, Charles Stewart",123,3
"Smith, Theodore E.",124,"Smith, Charles Stewart",123,1
"Spaulding, William S.",125,"Smith, Charles Stewart",123,2
"Spoor, John A.",126,"Smith, Charles Stewart",123,1
"Stanford, Leland",127,"Smith, Charles Stewart",123,1
"Stern, Louis",128,"Smith, Charles Stewart",123,2
"Stewart, Lispenard",129,"Smith, Charles Stewart",123,2
"Stillman, James",130,"Smith, Charles Stewart",123,1
"Tenney, Charles Henry",131,"Smith, Charles Stewart",123,2
"Terry, John T.",132,"Smith, Charles Stewart",123,1
"Thorne, Samuel P.",134,"Smith, Charles Stewart",123,1
"Tousey, Sinclair",135,"Smith, Charles Stewart",123,1
"Valentine, P.A.",138,"Smith, Charles Stewart",123,2
"Vanderbilt, Cornelius II",139,"Smith, Charles Stewart",123,1
"Walker, E. Chandler",141,"Smith, Charles Stewart",123,1
"Walters, Henry",142,"Smith, Charles Stewart",123,1
"Ward, Leslie Dodd",143,"Smith, Charles Stewart",123,2
"Warren, John Hobart",144,"Smith, Charles Stewart",123,1
"White, George Robert",145,"Smith, Charles Stewart",123,2
"Willets, Howard",173,"Smith, Charles Stewart",123,1
"Woolworth, Frank Winfield",147,"Smith, Charles Stewart",123,3
"Adams, Edward D.",148,"Smith, Theodore E.",124,2
"Aitken, John W.",1,"Smith, Theodore E.",124,1
"Alger, Russel Alexander",2,"Smith, Theodore E.",124,1
"Allen, George L.",3,"Smith, Theodore E.",124,1
"Allis, Charles",4,"Smith, Theodore E.",124,2
"Ames, Frederick Lothrop",5,"Smith, Theodore E.",124,2
"Ames, Oliver",6,"Smith, Theodore E.",124,1
"Astor, John Jacob (III)",7,"Smith, Theodore E.",124,1
"Baker, George F.",8,"Smith, Theodore E.",124,2
"Barger, Samuel F.",10,"Smith, Theodore E.",124,2
"Bartlett, Francis",11,"Smith, Theodore E.",124,1
"Berwind, Edward Julius",12,"Smith, Theodore E.",124,2
"Bishop, Heber R.",13,"Smith, Theodore E.",124,2
"Bixby, William K.",14,"Smith, Theodore E.",124,2
"Blumenthal, George",15,"Smith, Theodore E.",124,2
"Borden, Matthew Challoner Durfee",16,"Smith, Theodore E.",124,2
"Brookfield, William",18,"Smith, Theodore E.",124,2
"Burrage, Albert C.",19,"Smith, Theodore E.",124,1
"Catlin, Daniel",21,"Smith, Theodore E.",124,2
"Clark, George Crawford",22,"Smith, Theodore E.",124,1
"Clark, William (Newark)",23,"Smith, Theodore E.",124,1
"Clark, William Andrews",24,"Smith, Theodore E.",124,2
"Clarke, Thomas B.",25,"Smith, Theodore E.",124,1
"Closson, James T.",26,"Smith, Theodore E.",124,1
"Clyde, William P.",27,"Smith, Theodore E.",124,1
"Cochran, Thomas",28,"Smith, Theodore E.",124,2
"Coffin, Charles Albert",29,"Smith, Theodore E.",124,1
"Comstock, William C.",30,"Smith, Theodore E.",124,1
"Connor, Washington Everett",31,"Smith, Theodore E.",124,1
"Cook, Henry H.",32,"Smith, Theodore E.",124,1
"Crocker, Charles",33,"Smith, Theodore E.",124,1
"Curtis, William John",35,"Smith, Theodore E.",124,1
"Davis, Theodore M.",36,"Smith, Theodore E.",124,1
"Deering, Charles",38,"Smith, Theodore E.",124,1
"Ellsworth, James W.",39,"Smith, Theodore E.",124,1
"Fahnestock, Harris Charles",40,"Smith, Theodore E.",124,2
"Fiske, Josiah M.",41,"Smith, Theodore E.",124,1
"Fletcher, Isaac D.",43,"Smith, Theodore E.",124,2
"Flower, Frederick, S.",44,"Smith, Theodore E.",124,2
"Foos, Lamar",45,"Smith, Theodore E.",124,1
"Frick, Henry Clay (NY)",46,"Smith, Theodore E.",124,2
"Gardiner, George Schuyler",47,"Smith, Theodore E.",124,1
"Gary, Elbert H.",48,"Smith, Theodore E.",124,2
"Gould, Frank Jay",49,"Smith, Theodore E.",124,1
"Gould, George Jay I",50,"Smith, Theodore E.",124,1
"Graham, Malcolm",51,"Smith, Theodore E.",124,1
"Harding, J. Horace",52,"Smith, Theodore E.",124,2
"Harkness, Charles W.",53,"Smith, Theodore E.",124,1
"Harrison, Hugh H.",55,"Smith, Theodore E.",124,1
"Hartley, Marcellus",56,"Smith, Theodore E.",124,2
"Healy, Aaron Augustus",57,"Smith, Theodore E.",124,1
"Heye, Dr. George G.",58,"Smith, Theodore E.",124,1
"Hill, James N.",59,"Smith, Theodore E.",124,1
"Hine, Francis L.",60,"Smith, Theodore E.",124,2
"Hoagland, Joseph Christoffel",61,"Smith, Theodore E.",124,1
"Holmes, John Grier",62,"Smith, Theodore E.",124,1
"Horton, Henry Lawrence",63,"Smith, Theodore E.",124,1
"Hotchkiss, Horace L.",64,"Smith, Theodore E.",124,1
"Hoyt, Charles Albert",65,"Smith, Theodore E.",124,2
"Humphreys, Dr. Alexander C.",66,"Smith, Theodore E.",124,1
"Huntington, Collis P.",67,"Smith, Theodore E.",124,1
"Huntington, Henry Edwards",68,"Smith, Theodore E.",124,1
"Hutchinson, William J.",69,"Smith, Theodore E.",124,2
"Hyde, Clarence M.",70,"Smith, Theodore E.",124,1
"Hyde, Henry Baldwin",71,"Smith, Theodore E.",124,1
"Ives, Brayton C.",72,"Smith, Theodore E.",124,2
"Jackson, Edwin E.",73,"Smith, Theodore E.",124,2
"Jennings, Frederick Beach",74,"Smith, Theodore E.",124,2
"Jennings, Walter",75,"Smith, Theodore E.",124,2
"Jewett, William Kennon",76,"Smith, Theodore E.",124,2
"Lambert, Catholina",78,"Smith, Theodore E.",124,2
"Lawrence, Cyrus I.",79,"Smith, Theodore E.",124,1
"Lawrence, Frank R.",80,"Smith, Theodore E.",124,1
"Layton, Frederick",81,"Smith, Theodore E.",124,1
"Lehman, Arthur",82,"Smith, Theodore E.",124,2
"Leighton, George E.",83,"Smith, Theodore E.",124,2
"Mansfield, Burton",85,"Smith, Theodore E.",124,2
"Mather, Samuel",86,"Smith, Theodore E.",124,2
"McAlpin, David H.",87,"Smith, Theodore E.",124,1
"McGarrah, G. W.",88,"Smith, Theodore E.",124,1
"Mellon, Andrew W.",89,"Smith, Theodore E.",124,2
"Merriam, William Rush",90,"Smith, Theodore E.",124,2
"Milbank, Jeremiah",91,"Smith, Theodore E.",124,1
"Milliken, Seth Mellen",92,"Smith, Theodore E.",124,2
"Mills, Darius Ogden",93,"Smith, Theodore E.",124,1
"Moore, William Henry",94,"Smith, Theodore E.",124,2
"Morgan, J. Pierpont",95,"Smith, Theodore E.",124,2
"Morgan, J. Pierpont, Jr.",96,"Smith, Theodore E.",124,2
"Nickerson, Samuel M.",97,"Smith, Theodore E.",124,1
"Obrig, Adolf",98,"Smith, Theodore E.",124,2
"Oliver, George Tener",99,"Smith, Theodore E.",124,1
"Oliver, Henry W.",100,"Smith, Theodore E.",124,2
"Peavey, Frank Hutchinson",101,"Smith, Theodore E.",124,1
"Penfold, Edmund",102,"Smith, Theodore E.",124,1
"Peters, Samuel T.",103,"Smith, Theodore E.",124,1
"Ream, Norman B.",105,"Smith, Theodore E.",124,2
"Reid, Daniel G.",106,"Smith, Theodore E.",124,2
"Reisinger, Hugo",107,"Smith, Theodore E.",124,1
"Riker, John Lawrence",108,"Smith, Theodore E.",124,2
"Roberts, Marshall O.",109,"Smith, Theodore E.",124,1
"Rockefeller, William Avery Jr.",110,"Smith, Theodore E.",124,2
"Roebling, Ferdinand W.",111,"Smith, Theodore E.",124,2
"Roloson, Robert W.",112,"Smith, Theodore E.",124,2
"Ruppert, Jacob",113,"Smith, Theodore E.",124,2
"Ryerson, Martin A.",114,"Smith, Theodore E.",124,2
"Sabin, Charles H.",115,"Smith, Theodore E.",124,1
"Schiff, Jacob Henry",117,"Smith, Theodore E.",124,1
"Schwab, Charles M.",118,"Smith, Theodore E.",124,2
"Seligman, Henry",119,"Smith, Theodore E.",124,2
"Seligman, Isaac Newton",120,"Smith, Theodore E.",124,1
"Shepherd, James G.",121,"Smith, Theodore E.",124,1
"Sloane, William Douglas",122,"Smith, Theodore E.",124,2
"Smith, Charles Stewart",123,"Smith, Theodore E.",124,1
"Spaulding, William S.",125,"Smith, Theodore E.",124,2
"Spoor, John A.",126,"Smith, Theodore E.",124,2
"Stanford, Leland",127,"Smith, Theodore E.",124,2
"Stern, Louis",128,"Smith, Theodore E.",124,2
"Stewart, Lispenard",129,"Smith, Theodore E.",124,1
"Stillman, James",130,"Smith, Theodore E.",124,1
"Tenney, Charles Henry",131,"Smith, Theodore E.",124,1
"Terry, John T.",132,"Smith, Theodore E.",124,1
"Thomas, Seth Edward",133,"Smith, Theodore E.",124,1
"Thorne, Samuel P.",134,"Smith, Theodore E.",124,1
"Tousey, Sinclair",135,"Smith, Theodore E.",124,1
"Tuckerman, Lucius",136,"Smith, Theodore E.",124,1
"Valentine, Lawson",137,"Smith, Theodore E.",124,1
"Valentine, P.A.",138,"Smith, Theodore E.",124,2
"Vanderbilt, Cornelius II",139,"Smith, Theodore E.",124,1
"Walker, E. Chandler",141,"Smith, Theodore E.",124,1
"Walters, Henry",142,"Smith, Theodore E.",124,1
"Ward, Leslie Dodd",143,"Smith, Theodore E.",124,2
"Warren, John Hobart",144,"Smith, Theodore E.",124,2
"White, George Robert",145,"Smith, Theodore E.",124,1
"Widener, Peter A.B.",146,"Smith, Theodore E.",124,1
"Woolworth, Frank Winfield",147,"Smith, Theodore E.",124,1
"Adams, Edward D.",148,"Spaulding, William S.",125,2
"Aitken, John W.",1,"Spaulding, William S.",125,2
"Alger, Russel Alexander",2,"Spaulding, William S.",125,1
"Allen, George L.",3,"Spaulding, William S.",125,1
"Allis, Charles",4,"Spaulding, William S.",125,2
"Ames, Frederick Lothrop",5,"Spaulding, William S.",125,2
"Ames, Oliver",6,"Spaulding, William S.",125,1
"Astor, John Jacob (III)",7,"Spaulding, William S.",125,1
"Baker, George F.",8,"Spaulding, William S.",125,2
"Barger, Samuel F.",10,"Spaulding, William S.",125,2
"Bartlett, Francis",11,"Spaulding, William S.",125,1
"Berwind, Edward Julius",12,"Spaulding, William S.",125,2
"Bishop, Heber R.",13,"Spaulding, William S.",125,2
"Bixby, William K.",14,"Spaulding, William S.",125,2
"Blumenthal, George",15,"Spaulding, William S.",125,2
"Borden, Matthew Challoner Durfee",16,"Spaulding, William S.",125,2
"Brookfield, William",18,"Spaulding, William S.",125,2
"Burrage, Albert C.",19,"Spaulding, William S.",125,1
"Butler, Theron R.",20,"Spaulding, William S.",125,1
"Carstairs, John Haseltine",149,"Spaulding, William S.",125,1
"Catlin, Daniel",21,"Spaulding, William S.",125,2
"Clark, George Crawford",22,"Spaulding, William S.",125,1
"Clark, William (Newark)",23,"Spaulding, William S.",125,1
"Clark, William Andrews",24,"Spaulding, William S.",125,2
"Clarke, Thomas B.",25,"Spaulding, William S.",125,1
"Closson, James T.",26,"Spaulding, William S.",125,1
"Clyde, William P.",27,"Spaulding, William S.",125,1
"Cochran, Thomas",28,"Spaulding, William S.",125,3
"Coffin, Charles Albert",29,"Spaulding, William S.",125,1
"Comstock, William C.",30,"Spaulding, William S.",125,1
"Connor, Washington Everett",31,"Spaulding, William S.",125,1
"Cook, Henry H.",32,"Spaulding, William S.",125,1
"Crocker, Charles",33,"Spaulding, William S.",125,1
"Curtis, William John",35,"Spaulding, William S.",125,1
"Davis, Theodore M.",36,"Spaulding, William S.",125,1
"De Lima, David A.",37,"Spaulding, William S.",125,1
"Deering, Charles",38,"Spaulding, William S.",125,1
"Ellsworth, James W.",39,"Spaulding, William S.",125,1
"Fahnestock, Harris Charles",40,"Spaulding, William S.",125,2
"Field, Marshall",150,"Spaulding, William S.",125,1
"Fiske, Josiah M.",41,"Spaulding, William S.",125,2
"Flagler, Henry Morrison",42,"Spaulding, William S.",125,1
"Fletcher, Isaac D.",43,"Spaulding, William S.",125,2
"Flower, Frederick, S.",44,"Spaulding, William S.",125,2
"Foos, Lamar",45,"Spaulding, William S.",125,1
"Frick, Henry Clay (NY)",46,"Spaulding, William S.",125,2
"Gardiner, George Schuyler",47,"Spaulding, William S.",125,1
"Gary, Elbert H.",48,"Spaulding, William S.",125,2
"Gould, Frank Jay",49,"Spaulding, William S.",125,1
"Gould, George Jay I",50,"Spaulding, William S.",125,1
"Graham, Malcolm",51,"Spaulding, William S.",125,1
"Harding, J. Horace",52,"Spaulding, William S.",125,2
"Harkness, Charles W.",53,"Spaulding, William S.",125,1
"Harrison, Hugh H.",55,"Spaulding, William S.",125,1
"Hartley, Marcellus",56,"Spaulding, William S.",125,2
"Healy, Aaron Augustus",57,"Spaulding, William S.",125,1
"Hearn, George A.",151,"Spaulding, William S.",125,1
"Heye, Dr. George G.",58,"Spaulding, William S.",125,1
"Hill, James N.",59,"Spaulding, William S.",125,1
"Hine, Francis L.",60,"Spaulding, William S.",125,2
"Hoagland, Joseph Christoffel",61,"Spaulding, William S.",125,1
"Holmes, John Grier",62,"Spaulding, William S.",125,1
"Horton, Henry Lawrence",63,"Spaulding, William S.",125,1
"Hotchkiss, Horace L.",64,"Spaulding, William S.",125,1
"Hoyt, Charles Albert",65,"Spaulding, William S.",125,2
"Humphreys, Dr. Alexander C.",66,"Spaulding, William S.",125,1
"Huntington, Collis P.",67,"Spaulding, William S.",125,2
"Huntington, Henry Edwards",68,"Spaulding, William S.",125,2
"Hutchinson, William J.",69,"Spaulding, William S.",125,2
"Hyde, Clarence M.",70,"Spaulding, William S.",125,1
"Hyde, Henry Baldwin",71,"Spaulding, William S.",125,2
"Ives, Brayton C.",72,"Spaulding, William S.",125,2
"Jackson, Edwin E.",73,"Spaulding, William S.",125,2
"Jennings, Frederick Beach",74,"Spaulding, William S.",125,3
"Jennings, Walter",75,"Spaulding, William S.",125,2
"Jewett, William Kennon",76,"Spaulding, William S.",125,2
"Lambert, Catholina",78,"Spaulding, William S.",125,2
"Lawrence, Cyrus I.",79,"Spaulding, William S.",125,1
"Lawrence, Frank R.",80,"Spaulding, William S.",125,1
"Layton, Frederick",81,"Spaulding, William S.",125,1
"Lehman, Arthur",82,"Spaulding, William S.",125,3
"Leighton, George E.",83,"Spaulding, William S.",125,2
"Lewisohn, Adolph",84,"Spaulding, William S.",125,1
"Mansfield, Burton",85,"Spaulding, William S.",125,2
"Mather, Samuel",86,"Spaulding, William S.",125,2
"McAlpin, David H.",87,"Spaulding, William S.",125,1
"McGarrah, G. W.",88,"Spaulding, William S.",125,1
"Mellon, Andrew W.",89,"Spaulding, William S.",125,2
"Merriam, William Rush",90,"Spaulding, William S.",125,2
"Milbank, Jeremiah",91,"Spaulding, William S.",125,2
"Milliken, Seth Mellen",92,"Spaulding, William S.",125,3
"Mills, Darius Ogden",93,"Spaulding, William S.",125,1
"Moore, William Henry",94,"Spaulding, William S.",125,2
"Morgan, J. Pierpont",95,"Spaulding, William S.",125,2
"Morgan, J. Pierpont, Jr.",96,"Spaulding, William S.",125,2
"Nickerson, Samuel M.",97,"Spaulding, William S.",125,1
"Obrig, Adolf",98,"Spaulding, William S.",125,2
"Oliver, George Tener",99,"Spaulding, William S.",125,1
"Oliver, Henry W.",100,"Spaulding, William S.",125,2
"Peavey, Frank Hutchinson",101,"Spaulding, William S.",125,2
"Penfold, Edmund",102,"Spaulding, William S.",125,1
"Peters, Samuel T.",103,"Spaulding, William S.",125,2
"Ream, Norman B.",105,"Spaulding, William S.",125,3
"Reid, Daniel G.",106,"Spaulding, William S.",125,2
"Reisinger, Hugo",107,"Spaulding, William S.",125,1
"Riker, John Lawrence",108,"Spaulding, William S.",125,2
"Roberts, Marshall O.",109,"Spaulding, William S.",125,1
"Rockefeller, William Avery Jr.",110,"Spaulding, William S.",125,3
"Roebling, Ferdinand W.",111,"Spaulding, William S.",125,2
"Roloson, Robert W.",112,"Spaulding, William S.",125,3
"Ruppert, Jacob",113,"Spaulding, William S.",125,2
"Ryerson, Martin A.",114,"Spaulding, William S.",125,3
"Sabin, Charles H.",115,"Spaulding, William S.",125,2
"Schiff, Jacob Henry",117,"Spaulding, William S.",125,1
"Schwab, Charles M.",118,"Spaulding, William S.",125,2
"Seligman, Henry",119,"Spaulding, William S.",125,2
"Seligman, Isaac Newton",120,"Spaulding, William S.",125,1
"Shepherd, James G.",121,"Spaulding, William S.",125,1
"Sloane, William Douglas",122,"Spaulding, William S.",125,3
"Smith, Charles Stewart",123,"Spaulding, William S.",125,2
"Smith, Theodore E.",124,"Spaulding, William S.",125,2
"Spoor, John A.",126,"Spaulding, William S.",125,2
"Stanford, Leland",127,"Spaulding, William S.",125,2
"Stern, Louis",128,"Spaulding, William S.",125,2
"Stewart, Lispenard",129,"Spaulding, William S.",125,1
"Stillman, James",130,"Spaulding, William S.",125,1
"Tenney, Charles Henry",131,"Spaulding, William S.",125,2
"Terry, John T.",132,"Spaulding, William S.",125,1
"Thomas, Seth Edward",133,"Spaulding, William S.",125,1
"Thorne, Samuel P.",134,"Spaulding, William S.",125,1
"Tousey, Sinclair",135,"Spaulding, William S.",125,1
"Tuckerman, Lucius",136,"Spaulding, William S.",125,1
"Valentine, Lawson",137,"Spaulding, William S.",125,1
"Valentine, P.A.",138,"Spaulding, William S.",125,2
"Vanderbilt, Cornelius II",139,"Spaulding, William S.",125,1
"Walker, E. Chandler",141,"Spaulding, William S.",125,1
"Walters, Henry",142,"Spaulding, William S.",125,1
"Ward, Leslie Dodd",143,"Spaulding, William S.",125,2
"Warren, John Hobart",144,"Spaulding, William S.",125,2
"White, George Robert",145,"Spaulding, William S.",125,2
"Widener, Peter A.B.",146,"Spaulding, William S.",125,1
"Woolworth, Frank Winfield",147,"Spaulding, William S.",125,2
"Adams, Edward D.",148,"Spoor, John A.",126,2
"Aitken, John W.",1,"Spoor, John A.",126,1
"Alger, Russel Alexander",2,"Spoor, John A.",126,1
"Allen, George L.",3,"Spoor, John A.",126,1
"Allis, Charles",4,"Spoor, John A.",126,2
"Ames, Frederick Lothrop",5,"Spoor, John A.",126,2
"Ames, Oliver",6,"Spoor, John A.",126,1
"Astor, John Jacob (III)",7,"Spoor, John A.",126,1
"Baker, George F.",8,"Spoor, John A.",126,2
"Barger, Samuel F.",10,"Spoor, John A.",126,2
"Bartlett, Francis",11,"Spoor, John A.",126,1
"Berwind, Edward Julius",12,"Spoor, John A.",126,2
"Bishop, Heber R.",13,"Spoor, John A.",126,2
"Bixby, William K.",14,"Spoor, John A.",126,2
"Blumenthal, George",15,"Spoor, John A.",126,2
"Borden, Matthew Challoner Durfee",16,"Spoor, John A.",126,2
"Brookfield, William",18,"Spoor, John A.",126,2
"Burrage, Albert C.",19,"Spoor, John A.",126,1
"Catlin, Daniel",21,"Spoor, John A.",126,2
"Clark, George Crawford",22,"Spoor, John A.",126,1
"Clark, William (Newark)",23,"Spoor, John A.",126,1
"Clark, William Andrews",24,"Spoor, John A.",126,2
"Clarke, Thomas B.",25,"Spoor, John A.",126,1
"Closson, James T.",26,"Spoor, John A.",126,1
"Clyde, William P.",27,"Spoor, John A.",126,1
"Cochran, Thomas",28,"Spoor, John A.",126,2
"Coffin, Charles Albert",29,"Spoor, John A.",126,1
"Comstock, William C.",30,"Spoor, John A.",126,1
"Connor, Washington Everett",31,"Spoor, John A.",126,1
"Cook, Henry H.",32,"Spoor, John A.",126,1
"Crocker, Charles",33,"Spoor, John A.",126,1
"Curtis, William John",35,"Spoor, John A.",126,1
"Davis, Theodore M.",36,"Spoor, John A.",126,1
"Deering, Charles",38,"Spoor, John A.",126,1
"Ellsworth, James W.",39,"Spoor, John A.",126,1
"Fahnestock, Harris Charles",40,"Spoor, John A.",126,2
"Fiske, Josiah M.",41,"Spoor, John A.",126,1
"Fletcher, Isaac D.",43,"Spoor, John A.",126,2
"Flower, Frederick, S.",44,"Spoor, John A.",126,2
"Foos, Lamar",45,"Spoor, John A.",126,1
"Frick, Henry Clay (NY)",46,"Spoor, John A.",126,2
"Gardiner, George Schuyler",47,"Spoor, John A.",126,1
